word,rating,count
ethnic,4.667,3
events,4.667,21
everyday,4.667,48
excellence,4.667,3
exclaimed,4.667,3
extravagant,4.667,3
eyeing,4.667,3
fajita,4.667,30
fake,4.667,3
fame,4.667,3
fanatic,4.667,3
favourite,4.667,3
faze,4.667,3
fear,4.667,9
feast,4.667,12
feat,4.667,3
feet,4.667,9
filming,4.667,3
fizz,4.667,3
fl,4.667,3
flakiest,4.667,3
floors,4.667,3
forgettable,4.667,3
forgive,4.667,3
formed,4.667,6
forrrrrr,4.667,3
france,4.667,6
frequently,4.667,6
fudge,4.667,3
fulfilled,4.667,3
funky,4.667,3
gawd,4.667,3
gesture,4.667,3
glory,4.667,6
glowing,4.667,3
goood,4.667,6
greet,4.667,6
groups,4.667,3
guava,4.667,1439
hankering,4.667,3
havana,4.667,6
hi,4.667,3
highlights,4.667,6
holiday,4.667,33
horn,4.667,3
hosts,4.667,3
hug,4.667,3
hunger,4.667,6
husbands,4.667,3
imagining,4.667,3
impressive,4.667,27
instagram,4.667,3
intersection,4.667,3
invite,4.667,3
inviting,4.667,3
iron,4.667,3
ish,4.667,12
jalapeno,4.667,6
jamon,4.667,3
junkie,4.667,3
justify,4.667,3
kick,4.667,18
kicking,4.667,3
kills,4.667,3
knowledgeable,4.667,6
land,4.667,9
laredo,4.667,3
largest,4.667,3
lasted,4.667,3
licious,4.667,3
lightning,4.667,6
lining,4.667,3
lish,4.667,3
ly,4.667,3
machines,4.667,3
mark,4.667,6
marriage,4.667,3
marry,4.667,6
masa,4.667,3
mayonnaise,4.667,15
melted,4.667,21
memorizing,4.667,3
midwest,4.667,3
monterey,4.667,3
mornings,4.667,18
mouthwatering,4.667,12
multigrain,4.667,3
nap,4.667,3
napoleons,4.667,9
naturally,4.667,3
nature,4.667,3
neat,4.667,3
neighborhoods,4.667,3
neighboring,4.667,3
newer,4.667,9
nibble,4.667,3
nose,4.667,3
oakland,4.667,3
oaks,4.667,3
obese,4.667,3
occassion,4.667,6
officially,4.667,3
offset,4.667,3
oooh,4.667,3
paired,4.667,6
panera,4.667,12
panic,4.667,3
passing,4.667,12
platano,4.667,3
pleasing,4.667,9
plural,4.667,3
pockets,4.667,3
ponder,4.667,3
positive,4.667,15
possibility,4.667,3
potatos,4.667,6
processed,4.667,3
public,4.667,3
pull,4.667,6
pun,4.667,3
purchasing,4.667,3
purple,4.667,3
que,4.667,3
quicker,4.667,15
quizno,4.667,3
radar,4.667,3
raise,4.667,6
ratings,4.667,6
readers,4.667,3
regard,4.667,3
relationship,4.667,6
rellenas,4.667,15
rellenos,4.667,6
remind,4.667,6
rental,4.667,3
resulted,4.667,3
rightfully,4.667,3
ripe,4.667,3
ritual,4.667,3
rocket,4.667,3
routine,4.667,6
salsa,4.667,6
sampled,4.667,15
savings,4.667,3
scary,4.667,3
schedule,4.667,3
scream,4.667,3
secondly,4.667,3
secretly,4.667,3
seed,4.667,3
sensory,4.667,3
shapes,4.667,3
shocked,4.667,18
shoestring,4.667,3
showers,4.667,3
shown,4.667,3
shy,4.667,3
sickeningly,4.667,3
significant,4.667,3
significantly,4.667,3
sits,4.667,6
skin,4.667,3
sliding,4.667,3
slower,4.667,3
smallest,4.667,3
smiled,4.667,6
smokes,4.667,3
snaking,4.667,6
social,4.667,9
softness,4.667,3
someday,4.667,6
song,4.667,3
soups,4.667,30
sourdough,4.667,33
speciality,4.667,3
spirit,4.667,3
splenda,4.667,3
stalking,4.667,3
starting,4.667,12
sticky,4.667,6
strict,4.667,6
subtly,4.667,3
sucker,4.667,6
surely,4.667,12
sweeter,4.667,21
switch,4.667,3
tartness,4.667,3
tastiest,4.667,3
text,4.667,3
thirst,4.667,3
tin,4.667,3
tradition,4.667,12
traveled,4.667,3
travels,4.667,3
tremendous,4.667,6
tunnel,4.667,3
ummm,4.667,3
unlimited,4.667,3
unnecessary,4.667,3
ups,4.667,9
user_local_phot,4.667,3
utter,4.667,3
varieties,4.667,15
vary,4.667,6
vehicle,4.667,3
versa,4.667,3
vice,4.667,3
viewing,4.667,3
wars,4.667,3
wash,4.667,15
wild,4.667,3
wind,4.667,3
witness,4.667,3
wonderfulness,4.667,3
worry,4.667,42
xd,4.667,3
yo,4.667,6
yummies,4.667,3
yummmmmm,4.667,3
yummmmy,4.667,3
yummo,4.667,3
selection,4.663,181
dozen,4.662,388
danish,4.661,165
horchata,4.661,109
plan,4.661,62
berries,4.66,50
cheese,4.66,3470
city,4.66,47
drive,4.66,212
mashed,4.66,156
wow,4.66,144
bean,4.657,35
croissant,4.657,461
entire,4.657,70
dozens,4.656,32
glad,4.656,90
spacious,4.656,32
eaten,4.655,84
express,4.655,29
meet,4.655,29
overwhelming,4.655,55
perfect,4.655,275
filled,4.654,254
guacamole,4.654,26
plus,4.653,124
grabbed,4.652,23
oiled,4.652,23
suggestions,4.652,23
thinking,4.652,69
ton,4.651,43
accommodating,4.65,20
bake,4.65,20
cappuccino,4.65,20
pleasantly,4.65,20
red,4.65,217
wondering,4.65,20
desserts,4.649,533
dollar,4.649,37
strudels,4.649,134
airport,4.648,88
goodness,4.648,142
locations,4.648,108
mango,4.648,440
quickly,4.648,395
aka,4.647,17
breakfast,4.647,309
compared,4.647,34
divine,4.647,34
leche,4.647,397
rocks,4.647,17
theres,4.647,17
tricky,4.647,17
vegas,4.647,17
choose,4.646,130
head,4.646,65
muffins,4.646,48
opened,4.646,48
organized,4.646,65
sample,4.646,82
savory,4.646,237
steak,4.646,229
individual,4.645,31
bring,4.644,275
surprise,4.644,45
bob,4.643,14
classy,4.643,14
flow,4.643,14
heck,4.643,28
included,4.643,14
italian,4.643,56
latte,4.643,126
legendary,4.643,14
longest,4.643,14
mojito,4.643,14
paste,4.643,14
pasties,4.643,14
savories,4.643,14
surrounded,4.643,14
tortas,4.643,14
yelper,4.643,14
super,4.642,425
blueberry,4.64,25
counters,4.64,25
favor,4.64,25
pace,4.64,25
coworkers,4.639,36
great,4.639,1668
sooooo,4.639,36
cubano,4.638,337
soo,4.638,47
mousse,4.637,284
seasoned,4.637,91
1st,4.636,11
carried,4.636,11
cubana,4.636,11
finger,4.636,11
goat,4.636,11
guilty,4.636,11
juices,4.636,22
pastelitos,4.636,11
pear,4.636,11
popped,4.636,11
questions,4.636,22
scare,4.636,22
seasonal,4.636,11
subtle,4.636,11
sweetness,4.636,55
tight,4.636,11
timers,4.636,11
topping,4.636,11
tres,4.636,220
definitely,4.635,603
looks,4.635,126
oj,4.635,52
hands,4.634,101
tiramisu,4.634,93
variety,4.634,131
list,4.633,98
literally,4.633,109
makes,4.633,196
appreciate,4.632,19
brunch,4.632,38
easily,4.632,57
exceptional,4.632,19
wished,4.632,19
ground,4.631,122
san,4.631,84
bay,4.63,127
tart,4.63,281
chocolate,4.629,671
nearby,4.629,35
spinach,4.629,116
buy,4.628,247
balls,4.627,2635
mocha,4.627,67
baked,4.626,412
ambience,4.625,8
attendants,4.625,8
baguette,4.625,24
brave,4.625,8
breading,4.625,8
budget,4.625,8
cheapest,4.625,8
comparison,4.625,8
croquettes,4.625,288
dig,4.625,8
distance,4.625,16
duh,4.625,8
exceptionally,4.625,8
friggin,4.625,8
fry,4.625,8
fyi,4.625,8
gf,4.625,16
headache,4.625,8
kids,4.625,32
knock,4.625,8
lined,4.625,8
movie,4.625,8
nicest,4.625,8
partial,4.625,8
plantains,4.625,88
presented,4.625,8
sally,4.625,8
screw,4.625,8
slice,4.625,56
snob,4.625,8
sooner,4.625,8
spending,4.625,16
til,4.625,8
tm,4.625,8
um,4.625,8
warner,4.625,8
weigh,4.625,8
winner,4.625,16
yelped,4.625,8
yelping,4.625,8
yummm,4.625,8
occasion,4.623,53
roasted,4.623,69
smoothies,4.623,130
usually,4.622,339
empanadas,4.621,269
light,4.621,153
sliced,4.621,29
juicy,4.619,42
travel,4.619,21
yay,4.619,21
cookies,4.617,206
original,4.617,47
moving,4.616,99
priced,4.616,138
accommodate,4.615,13
cheat,4.615,13
course,4.615,195
delivery,4.615,13
eggs,4.615,13
gigantic,4.615,13
layout,4.615,13
leches,4.615,195
lets,4.615,13
mother,4.615,39
team,4.615,13
tired,4.615,13
plenty,4.614,114
raspberry,4.614,127
breaded,4.613,31
lots,4.613,119
pie,4.613,274
cheap,4.612,361
stuffed,4.612,103
totally,4.612,121
weekend,4.612,121
airy,4.611,18
branch,4.611,18
brother,4.611,36
challenge,4.611,18
cooked,4.611,36
potato,4.611,3054
stock,4.611,18
streudel,4.611,18
surprisingly,4.611,54
vacation,4.611,18
70,4.61,41
chorizo,4.61,100
lovely,4.61,41
porto,4.61,2711
sized,4.61,41
bakeries,4.609,128
em,4.609,23
goes,4.609,184
random,4.609,23
standard,4.609,23
turkey,4.609,128
freaking,4.608,51
coconut,4.607,89
meals,4.607,28
boy,4.606,33
seeing,4.606,33
visits,4.606,33
yummy,4.605,382
forget,4.604,96
recommended,4.604,91
soon,4.604,106
famous,4.603,116
haha,4.603,63
rich,4.603,63
tea,4.603,73
try,4.603,1243
cheesecake,4.601,208
1000,4.6,10
13,4.6,5
15min,4.6,5
approximately,4.6,5
arent,4.6,5
array,4.6,20
art,4.6,15
bakery,4.6,1401
blows,4.6,5
body,4.6,5
bro,4.6,5
bros,4.6,5
butt,4.6,5
caution,4.6,5
class,4.6,15
clue,4.6,5
condensed,4.6,5
convenience,4.6,5
create,4.6,5
crew,4.6,5
cultural,4.6,5
cuts,4.6,5
delay,4.6,5
deserves,4.6,25
deterred,4.6,5
diner,4.6,5
dog,4.6,10
dollars,4.6,25
easy,4.6,90
eaters,4.6,5
epic,4.6,10
explains,4.6,5
failed,4.6,5
fav,4.6,20
festive,4.6,5
flying,4.6,5
forced,4.6,5
fridays,4.6,5
giants,4.6,5
glorious,4.6,5
grow,4.6,5
heavier,4.6,5
hesitant,4.6,5
history,4.6,5
hurry,4.6,15
immediate,4.6,5
indulge,4.6,20
laid,4.6,5
masareal,4.6,5
monica,4.6,10
ohh,4.6,5
outrageously,4.6,5
pack,4.6,10
packaged,4.6,5
paradise,4.6,5
pasadena,4.6,5
pasteles,4.6,5
pasteries,4.6,10
potlucks,4.6,5
private,4.6,20
pulling,4.6,5
range,4.6,10
route,4.6,10
rule,4.6,5
saltiness,4.6,5
sammich,4.6,5
sammies,4.6,10
scene,4.6,5
scored,4.6,5
serves,4.6,20
setting,4.6,10
shepherd,4.6,5
shine,4.6,5
shiny,4.6,5
silly,4.6,5
soul,4.6,5
specials,4.6,5
spoiled,4.6,5
staying,4.6,10
stories,4.6,5
subway,4.6,5
tag,4.6,5
taping,4.6,5
terrific,4.6,10
tuna,4.6,100
tv,4.6,5
uh,4.6,5
waiter,4.6,5
warmed,4.6,5
wine,4.6,5
potatoes,4.599,162
car,4.597,77
mustard,4.597,67
pina,4.596,47
crisp,4.595,42
ham,4.595,304
skip,4.595,37
snacks,4.595,37
empanada,4.594,128
fancy,4.594,32
fried,4.594,320
recommendation,4.594,32
flight,4.593,27
holidays,4.593,59
magnolia,4.593,54
seats,4.593,27
weekends,4.593,81
expensive,4.592,49
refreshing,4.592,49
sandwiches,4.592,1318
000,4.591,22
24,4.591,22
brand,4.591,22
evening,4.591,22
fruit,4.591,440
gonna,4.591,44
consider,4.59,39
road,4.59,39
goods,4.589,341
lechon,4.589,107
new,4.589,190
basis,4.588,17
buck,4.588,17
cons,4.588,17
croquette,4.588,177
dark,4.588,17
grand,4.588,17
mixture,4.588,17
steal,4.588,17
ways,4.588,17
win,4.588,17
flaky,4.587,254
shortcake,4.587,46
sweets,4.587,155
99,4.586,29
moment,4.586,29
opening,4.586,29
popularity,4.586,29
miss,4.585,82
room,4.585,65
ate,4.583,127
caprese,4.583,48
carbs,4.583,24
crunchy,4.583,84
eyes,4.583,48
family,4.583,333
faster,4.583,48
living,4.583,36
meringue,4.583,12
prefer,4.582,79
meat,4.58,948
middle,4.58,50
pure,4.579,19
wont,4.579,19
banana,4.578,147
multiple,4.578,45
outstanding,4.578,45
burbank,4.577,690
fit,4.577,26
resist,4.577,26
staff,4.576,427
00,4.575,40
cuban,4.575,966
bistec,4.574,61
dessert,4.573,330
moist,4.573,103
strudel,4.573,218
sweet,4.572,780
3000,4.571,7
amazed,4.571,28
bday,4.571,21
burrito,4.571,7
carry,4.571,21
cases,4.571,35
chair,4.571,7
creations,4.571,7
decor,4.571,14
dipped,4.571,14
displays,4.571,14
followed,4.571,14
ftw,4.571,7
habit,4.571,7
intimidate,4.571,7
keeps,4.571,21
leads,4.571,7
load,4.571,14
low,4.571,63
mama,4.571,7
manageable,4.571,7
mille,4.571,7
named,4.571,7
neighbor,4.571,7
opt,4.571,7
packed,4.571,345
proper,4.571,7
remotely,4.571,7
requests,4.571,7
restaurants,4.571,28
restrooms,4.571,7
rows,4.571,7
skeptical,4.571,14
smiles,4.571,7
somebody,4.571,7
splurge,4.571,7
succulent,4.571,7
suck,4.571,14
tall,4.571,7
temp,4.571,14
tickets,4.571,7
timely,4.571,7
wasnt,4.571,7
wise,4.571,21
yellow,4.571,28
creme,4.57,93
hit,4.569,109
pass,4.569,58
crave,4.568,37
far,4.568,227
following,4.568,37
starbucks,4.568,37
works,4.568,37
clean,4.567,134
sandwhich,4.567,30
spots,4.567,30
sugary,4.567,30
salty,4.566,53
soft,4.566,159
week,4.566,122
arrive,4.565,23
berry,4.565,23
driving,4.565,46
easier,4.565,23
golden,4.565,23
matter,4.565,124
coming,4.564,275
house,4.564,94
moved,4.564,133
30am,4.563,16
chili,4.563,16
iced,4.563,103
medium,4.563,16
piece,4.563,48
pit,4.563,16
ridiculously,4.563,48
roll,4.563,467
street,4.563,215
valet,4.563,16
parking,4.561,1094
remember,4.561,107
cuz,4.56,25
enjoying,4.56,25
finished,4.56,25
life,4.56,116
cheaper,4.559,34
including,4.558,43
say,4.558,604
black,4.557,88
apricot,4.556,9
balanced,4.556,9
capers,4.556,9
chairs,4.556,9
child,4.556,9
com,4.556,36
considered,4.556,9
dang,4.556,18
daunting,4.556,9
dropping,4.556,9
excitement,4.556,9
familiar,4.556,9
fare,4.556,9
father,4.556,9
flavors,4.556,72
happily,4.556,18
hawaii,4.556,9
hehe,4.556,9
ideal,4.556,9
law,4.556,18
legit,4.556,18
oreo,4.556,36
picky,4.556,18
quesadilla,4.556,9
rellena,4.556,9
signature,4.556,18
signs,4.556,9
talks,4.556,9
cream,4.555,227
loved,4.555,191
wish,4.555,274
crispy,4.554,139
almond,4.553,47
recently,4.553,85
tarts,4.553,123
tasty,4.553,318
opera,4.552,29
expand,4.55,20
flavored,4.55,20
include,4.55,20
area,4.549,481
difficult,4.549,71
french,4.549,51
pan,4.549,162
pastries,4.548,2025
pulled,4.548,42
solid,4.548,42
version,4.548,42
pork,4.547,247
lines,4.546,1249
broke,4.545,11
bulk,4.545,11
complaining,4.545,11
dare,4.545,11
example,4.545,11
face,4.545,66
fyrn,4.545,11
grabbing,4.545,11
lie,4.545,11
mamey,4.545,11
opted,4.545,11
originally,4.545,11
previously,4.545,11
pricey,4.545,22
settled,4.545,11
till,4.545,33
ugh,4.545,22
wonder,4.545,55
especially,4.544,226
bought,4.543,140
yelp,4.543,138
coffee,4.542,522
yes,4.542,260
early,4.541,133
sucks,4.54,50
place,4.539,2939
bright,4.538,13
clam,4.538,13
directly,4.538,13
glazed,4.538,13
gooey,4.538,13
layers,4.538,26
lil,4.538,13
lunches,4.538,13
meal,4.538,158
napoleon,4.538,52
planet,4.538,13
purchased,4.538,26
refugiado,4.538,13
reviewers,4.538,13
send,4.538,13
simply,4.538,91
tried,4.538,656
wedding,4.538,52
cakes,4.537,989
deli,4.537,41
luckily,4.537,41
offer,4.537,95
slightly,4.537,41
90,4.536,56
garlic,4.536,56
minute,4.536,69
portos,4.535,923
colada,4.534,58
pastry,4.534,768
blvd,4.533,15
carne,4.533,15
celebration,4.533,15
chicken,4.533,723
crumb,4.533,15
incredibly,4.533,60
points,4.533,15
posted,4.533,15
rare,4.533,15
salads,4.533,92
stores,4.533,15
touch,4.533,30
value,4.533,45
knows,4.532,62
options,4.532,111
seen,4.532,77
block,4.531,32
eat,4.531,635
hollywood,4.531,64
ll,4.531,533
places,4.531,192
long,4.53,1426
tip,4.53,66
add,4.529,119
factory,4.529,17
hard,4.529,189
hundreds,4.529,17
outer,4.529,17
shops,4.529,17
speed,4.529,17
spicy,4.529,51
bite,4.528,178
consistently,4.528,36
inside,4.528,409
walking,4.528,72
cupcake,4.527,112
milk,4.527,93
ample,4.526,19
greatest,4.526,19
grew,4.526,19
kill,4.526,19
rarely,4.526,19
spectacular,4.526,19
beef,4.525,217
lunch,4.524,594
question,4.524,21
taco,4.524,21
thing,4.524,498
carrot,4.523,86
def,4.522,23
everybody,4.522,23
insanely,4.522,23
loaf,4.522,23
typical,4.522,23
bit,4.521,338
brought,4.521,144
creamy,4.521,117
plantain,4.521,311
dinner,4.52,148
guests,4.52,25
hint,4.52,25
knew,4.52,75
park,4.52,100
pollo,4.52,25
gets,4.519,208
impossible,4.519,27
pretty,4.519,790
shorter,4.519,27
slices,4.519,54
unbelievable,4.519,27
considering,4.518,56
nice,4.518,400
particular,4.517,29
seating,4.517,180
flavorful,4.516,93
jam,4.516,31
suggest,4.516,64
ball,4.515,538
flakey,4.514,35
guys,4.512,43
glendale,4.511,378
things,4.511,454
cause,4.51,51
menu,4.51,335
real,4.509,106
enjoy,4.508,187
fluffy,4.508,61
right,4.508,524
butter,4.507,71
feta,4.507,138
home,4.507,456
pineapple,4.507,75
chip,4.506,79
tons,4.506,81
drinks,4.505,222
man,4.505,101
happy,4.502,211
huge,4.502,325
2000,4.5,8
34,4.5,2
6ish,4.5,2
6th,4.5,2
700,4.5,2
activity,4.5,4
admit,4.5,30
adore,4.5,6
afraid,4.5,24
agent,4.5,4
aisle,4.5,4
alive,4.5,4
apart,4.5,12
appears,4.5,4
areas,4.5,18
assembly,4.5,4
assholes,4.5,2
astonished,4.5,2
attracted,4.5,2
attractive,4.5,4
awesomely,4.5,2
backed,4.5,4
bakerys,4.5,2
balance,4.5,26
ballguava,4.5,2
balls2,4.5,2
bananas,4.5,16
bang,4.5,10
beans,4.5,82
bear,4.5,4
bocado,4.5,2
buena,4.5,6
buffet,4.5,4
bun,4.5,16
buttered,4.5,6
buzz,4.5,4
cab,4.5,4
camper,4.5,2
candy,4.5,30
cannoli,4.5,2
capacity,4.5,4
capture,4.5,2
carbo,4.5,2
caribbean,4.5,6
carrots,4.5,2
casual,4.5,16
celebrated,4.5,4
cent,4.5,4
character,4.5,2
characteristic,4.5,2
charging,4.5,6
cheeses,4.5,4
chicago,4.5,4
coma,4.5,10
compares,4.5,4
compliments,4.5,6
contain,4.5,4
contribute,4.5,4
convinced,4.5,8
cooking,4.5,6
craving,4.5,72
craziness,4.5,6
crumbly,4.5,4
crunchiness,4.5,4
currently,4.5,12
custardy,4.5,4
darn,4.5,42
date,4.5,26
deceiving,4.5,4
desk,4.5,8
diabetic,4.5,4
discourage,4.5,4
dishes,4.5,22
disney,4.5,6
dollop,4.5,4
dope,4.5,4
drag,4.5,6
driven,4.5,8
easiest,4.5,4
eateries,4.5,4
eh,4.5,8
empenadas,4.5,8
envy,4.5,4
essentially,4.5,6
exchange,4.5,4
exclusively,4.5,4
excuses,4.5,6
experiencing,4.5,4
exterior,4.5,18
facing,4.5,4
fat,4.5,54
fiancee,4.5,4
flakiness,4.5,10
focus,4.5,4
foot,4.5,20
forgetting,4.5,8
francisco,4.5,24
generously,4.5,4
giddy,4.5,4
gladly,4.5,8
glance,4.5,6
goooood,4.5,4
gripe,4.5,8
guaranteed,4.5,10
guest,4.5,10
gut,4.5,6
gym,4.5,8
happening,4.5,6
healthier,4.5,8
helluva,4.5,2
hey,4.5,24
highest,4.5,2
horrendously,4.5,2
huh,4.5,4
hungrier,4.5,4
imagined,4.5,6
improvement,4.5,6
inner,4.5,10
insanity,4.5,6
insides,4.5,4
inspired,4.5,4
iphone,4.5,4
jack,4.5,6
japanese,4.5,8
jesus,4.5,8
joining,4.5,2
joints,4.5,2
jokes,4.5,4
joking,4.5,4
judging,4.5,2
june,4.5,4
ketchup,4.5,4
kings,4.5,4
kiwi,4.5,2
larger,4.5,16
lastly,4.5,18
leaning,4.5,4
led,4.5,4
lengthy,4.5,4
lights,4.5,4
lively,4.5,8
lo,4.5,2
loaves,4.5,8
located,4.5,32
lock,4.5,2
lol,4.5,112
loooooong,4.5,4
loooooooove,4.5,2
loop,4.5,2
loveeee,4.5,4
lucked,4.5,2
macchiato,4.5,4
maneuver,4.5,4
marnier,4.5,8
mass,4.5,4
mecca,4.5,6
mia,4.5,2
mid,4.5,14
mushy,4.5,12
nah,4.5,4
natural,4.5,8
newbies,4.5,4
notes,4.5,4
nowadays,4.5,4
obsess,4.5,4
overdue,4.5,4
overload,4.5,6
overwhelmed,4.5,36
paced,4.5,6
palm,4.5,4
panko,4.5,4
passes,4.5,2
passionfruit,4.5,2
pastel,4.5,10
patio,4.5,4
peaches,4.5,4
pen,4.5,4
peppers,4.5,32
personalized,4.5,4
peruse,4.5,6
phrase,4.5,4
pickle,4.5,10
pissed,4.5,4
plantano,4.5,2
plantines,4.5,2
play,4.5,6
pocket,4.5,8
portioned,4.5,4
pot,4.5,12
potential,4.5,6
preorders,4.5,4
prep,4.5,4
present,4.5,4
primarily,4.5,4
pronto,4.5,4
pros,4.5,16
puts,4.5,8
quantities,4.5,6
queue,4.5,10
raul,4.5,10
recognition,4.5,2
recommeded,4.5,2
regards,4.5,6
reheated,4.5,4
relatives,4.5,4
reliable,4.5,2
relieved,4.5,2
remainder,4.5,2
reminiscent,4.5,4
requested,4.5,4
residential,4.5,8
reunite,4.5,2
reviewing,4.5,6
rewarded,4.5,2
richard,4.5,2
roast,4.5,14
robust,4.5,4
salivating,4.5,10
satisfied,4.5,42
sea,4.5,6
seconds,4.5,20
semi,4.5,8
shirt,4.5,4
shouting,4.5,6
shower,4.5,12
sidewalk,4.5,12
sing,4.5,4
sipping,4.5,4
sis,4.5,6
smelling,4.5,4
snacking,4.5,4
softer,4.5,6
sooooooooo,4.5,4
spin,4.5,4
sponge,4.5,22
sprinkle,4.5,6
sprinkles,4.5,12
squeezing,4.5,4
sticking,4.5,4
strangers,4.5,6
stressful,4.5,8
strips,4.5,14
struggle,4.5,6
stupidly,4.5,4
substantial,4.5,10
substitutions,4.5,4
sugared,4.5,6
suggested,4.5,22
surprised,4.5,86
swears,4.5,4
tempting,4.5,12
term,4.5,6
terms,4.5,14
test,4.5,10
thanked,4.5,4
thumbs,4.5,20
timing,4.5,4
topped,4.5,24
torte,4.5,6
towed,4.5,2
trade,4.5,4
transfer,4.5,4
treating,4.5,2
trick,4.5,8
ventura,4.5,4
vietnamese,4.5,6
village,4.5,4
vinaigrette,4.5,14
visual,4.5,4
voices,4.5,2
voila,4.5,2
wait,4.5,1106
walnuts,4.5,4
warm,4.5,118
watered,4.5,2
watery,4.5,4
web,4.5,8
weekdays,4.5,6
whopping,4.5,4
york,4.5,16
bread,4.499,541
sure,4.498,470
close,4.497,155
friends,4.497,296
location,4.497,581
strawberry,4.497,145
believe,4.496,121
let,4.496,262
sandwich,4.496,1737
boxes,4.495,182
afternoon,4.494,81
stopped,4.494,87
egg,4.493,71
run,4.493,71
day,4.492,516
truly,4.492,61
leaving,4.491,53
local,4.49,49
turnover,4.49,49
later,4.489,137
near,4.488,86
ahead,4.487,80
likely,4.486,35
mayo,4.486,37
chips,4.485,476
plates,4.485,33
wrong,4.485,291
choice,4.484,62
cute,4.484,31
loves,4.484,93
size,4.484,93
thats,4.484,31
85,4.483,29
walk,4.483,180
stay,4.482,56
group,4.481,27
unique,4.481,52
wall,4.481,27
wanna,4.481,27
fell,4.48,25
hungry,4.48,75
normal,4.48,25
damn,4.479,96
tastes,4.479,119
crazy,4.478,230
fan,4.478,201
level,4.478,23
good,4.477,2851
blown,4.476,21
bustling,4.476,21
caramel,4.476,63
dad,4.476,21
friend,4.476,286
grilled,4.476,105
needless,4.476,21
custard,4.475,40
danishes,4.475,59
taken,4.475,40
ambiance,4.474,19
box,4.474,274
busy,4.474,557
display,4.474,97
expect,4.474,133
girls,4.474,19
glaze,4.474,19
sell,4.474,38
eating,4.473,205
foods,4.473,55
large,4.473,184
disneyland,4.472,72
bundt,4.471,17
chewy,4.471,17
cousin,4.471,34
fall,4.471,17
open,4.471,172
cafe,4.469,209
delicate,4.467,15
endless,4.467,30
energy,4.467,15
handful,4.467,15
hole,4.467,15
sounds,4.467,30
various,4.467,30
ve,4.466,1264
50,4.465,86
choices,4.465,71
crunch,4.464,28
decorated,4.464,28
make,4.464,653
sauce,4.464,110
avoid,4.463,54
brulee,4.463,54
true,4.463,54
yeah,4.463,67
basically,4.462,78
basil,4.462,13
bonus,4.462,13
caught,4.462,13
coffees,4.462,26
conan,4.462,13
died,4.462,13
establishment,4.462,39
fully,4.462,13
shaped,4.462,13
wet,4.462,13
time,4.461,1805
reviews,4.46,215
addition,4.459,37
apple,4.459,122
95,4.458,24
dense,4.458,24
doors,4.458,24
drink,4.458,131
mind,4.458,120
self,4.458,24
hate,4.457,70
heading,4.457,35
helped,4.457,81
little,4.457,536
come,4.456,842
door,4.456,215
feel,4.456,195
100,4.455,44
aunt,4.455,11
baking,4.455,11
blast,4.455,11
calories,4.455,33
chance,4.455,77
devoured,4.455,11
enter,4.455,33
excuse,4.455,22
expanded,4.455,11
extraordinary,4.455,11
meetings,4.455,11
night,4.455,55
onion,4.455,11
pink,4.455,11
wanting,4.455,33
weekly,4.455,11
seat,4.453,53
despite,4.452,73
means,4.452,42
spot,4.452,219
whipped,4.452,31
year,4.451,91
agree,4.45,20
delivered,4.45,20
eats,4.45,20
mexican,4.45,20
soy,4.45,20
visited,4.45,40
prepared,4.449,98
years,4.449,236
cents,4.448,87
downey,4.448,105
mixed,4.448,29
plain,4.448,29
bucks,4.447,47
kid,4.446,65
honestly,4.445,110
line,4.445,2182
21,4.444,9
alot,4.444,9
canned,4.444,9
consume,4.444,9
feed,4.444,18
frustrating,4.444,9
mozzarella,4.444,18
newbie,4.444,9
offerings,4.444,9
older,4.444,9
particularly,4.444,18
pleased,4.444,18
properly,4.444,9
sigh,4.444,9
soooooo,4.444,18
spend,4.444,45
split,4.444,27
thingy,4.444,9
welcoming,4.444,9
women,4.444,9
doing,4.443,70
lot,4.443,592
ago,4.442,86
authentic,4.442,52
decide,4.441,59
heart,4.44,50
hectic,4.438,32
mash,4.438,32
ropa,4.438,73
sprinkled,4.438,16
window,4.438,16
patience,4.436,39
personally,4.436,39
quite,4.436,163
frosting,4.435,46
manage,4.435,23
bunch,4.434,53
high,4.433,120
need,4.433,372
stopping,4.433,30
cookie,4.432,74
price,4.432,296
spread,4.432,37
vieja,4.432,74
known,4.431,72
similar,4.431,51
texture,4.431,65
actually,4.43,256
extra,4.43,100
free,4.43,172
trying,4.43,193
3rd,4.429,7
actual,4.429,42
adventure,4.429,7
amounts,4.429,7
aside,4.429,28
assumed,4.429,7
brown,4.429,21
brownies,4.429,14
checked,4.429,14
chowder,4.429,14
enjoyable,4.429,14
floor,4.429,14
fooled,4.429,7
hearty,4.429,14
hidden,4.429,7
inches,4.429,7
kind,4.429,205
lunchtime,4.429,7
match,4.429,14
menus,4.429,21
mm,4.429,7
mouthful,4.429,7
proof,4.429,7
recipes,4.429,7
research,4.429,7
returning,4.429,14
rolled,4.429,28
sense,4.429,21
sooooooo,4.429,7
space,4.429,63
spaces,4.429,14
specialty,4.429,21
squeeze,4.429,7
story,4.429,35
successful,4.429,14
sundays,4.429,7
tho,4.429,7
toast,4.429,7
unlike,4.429,14
won,4.429,184
deep,4.427,75
leave,4.426,136
ones,4.426,108
fun,4.425,40
assortment,4.423,26
count,4.423,26
doubt,4.423,26
pudding,4.423,26
start,4.423,104
